transaction_id,timestamp,store_id,product_id,product_name,category,quantity,unit_price,payment_type,customer_id,inventory_on_hand
T02273,2024-04-04 16:00:00,Store_5,P007,Product_P011,Electronics,2,1919.23,Cash,C1213,42
T02274,2024-04-04 17:00:00,Store_4,P013,Product_P044,Clothing,1,950.59,Wallet,C1927,161
T02275,2024-04-04 18:00:00,Store_1,P002,Product_P044,Electronics,3,1154.11,Card,C1589,120
T02276,2024-04-04 19:00:00,Store_5,P004,Product_P044,Groceries,2,1514.59,Cash,C1700,135
T02277,2024-04-04 20:00:00,Store_5,P010,Product_P014,Electronics,1,183.4,Cash,C1952,137
T02278,2024-04-04 21:00:00,Store_1,P039,Product_P034,Stationery,2,1717.27,Card,C1818,79
T02279,2024-04-04 22:00:00,Store_3,P024,Product_P034,Electronics,4,1604.2,Cash,C1215,94
T02280,2024-04-04 23:00:00,Store_1,P017,Product_P025,Electronics,2,1560.14,Cash,C1402,141
T02281,2024-04-05 00:00:00,Store_5,P006,Product_P004,Electronics,2,92.87,UPI,C1282,170
T02282,2024-04-05 01:00:00,Store_3,P019,Product_P026,Electronics,4,1076.71,Cash,C1830,128
T02283,2024-04-05 02:00:00,Store_3,P005,Product_P016,Stationery,3,155.82,Card,C1955,19
T02284,2024-04-05 03:00:00,Store_1,P032,Product_P010,Home,1,1124.2,Wallet,C1572,45
T02285,2024-04-05 04:00:00,Store_5,P010,Product_P045,Electronics,3,1450.97,Wallet,C1572,82
T02286,2024-04-05 05:00:00,Store_4,P009,Product_P002,Groceries,3,287.61,Wallet,C1214,168
T02287,2024-04-05 06:00:00,Store_5,P027,Product_P035,Stationery,2,1405.02,UPI,C1381,141
T02288,2024-04-05 07:00:00,Store_2,P013,Product_P019,Home,1,926.59,UPI,C1044,131
T02289,2024-04-05 08:00:00,Store_4,P019,Product_P006,Electronics,2,1632.53,UPI,C1916,145
T02290,2024-04-05 09:00:00,Store_3,P021,Product_P019,Home,4,1090.5,Card,C1171,36
T02291,2024-04-05 10:00:00,Store_4,P024,Product_P008,Groceries,3,705.44,Wallet,C1220,173
T02292,2024-04-05 11:00:00,Store_3,P038,Product_P014,Stationery,3,697.38,Card,C1384,146
T02293,2024-04-05 12:00:00,Store_3,P004,Product_P010,Stationery,4,1800.1,Card,C1094,180
T02294,2024-04-05 13:00:00,Store_4,P024,Product_P003,Home,1,933.1,Cash,C1858,161
T02295,2024-04-05 14:00:00,Store_3,P035,Product_P038,Electronics,3,841.22,Wallet,C1043,174
T02296,2024-04-05 15:00:00,Store_3,P003,Product_P029,Clothing,3,127.75,Cash,C1227,50
T02297,2024-04-05 16:00:00,Store_2,P004,Product_P015,Stationery,1,760.43,UPI,C1573,113
T02298,2024-04-05 17:00:00,Store_5,P037,Product_P023,Clothing,2,1706.77,UPI,C1316,35
T02299,2024-04-05 18:00:00,Store_5,P040,Product_P023,Stationery,4,1533.93,Card,C1730,141
T02300,2024-04-05 19:00:00,Store_2,P048,Product_P018,Electronics,1,480.78,Card,C1334,125
T02301,2024-04-05 20:00:00,Store_4,P035,Product_P046,Electronics,4,855.46,Cash,C1600,138
T02302,2024-04-05 21:00:00,Store_1,P031,Product_P019,Stationery,4,433.33,Cash,C1623,157
T02303,2024-04-05 22:00:00,Store_1,P044,Product_P028,Home,3,1910.72,Card,C1718,182
T02304,2024-04-05 23:00:00,Store_1,P025,Product_P026,Electronics,1,1216.33,Wallet,C1999,101
T02305,2024-04-06 00:00:00,Store_2,P040,Product_P010,Electronics,4,1520.99,Card,C1466,105
T02306,2024-04-06 01:00:00,Store_2,P013,Product_P047,Groceries,2,1441.93,Wallet,C1878,61
T02307,2024-04-06 02:00:00,Store_3,P004,Product_P004,Electronics,4,1753.69,Cash,C1817,103
T02308,2024-04-06 03:00:00,Store_1,P046,Product_P002,Groceries,3,1901.19,UPI,C1714,73
T02309,2024-04-06 04:00:00,Store_4,P014,Product_P003,Electronics,2,113.27,UPI,C1296,30
T02310,2024-04-06 05:00:00,Store_4,P013,Product_P007,Electronics,2,1951.84,Cash,C1544,115
T02311,2024-04-06 06:00:00,Store_1,P027,Product_P016,Home,1,1747.56,Cash,C1488,89
T02312,2024-04-06 07:00:00,Store_1,P006,Product_P031,Home,2,796.75,UPI,C1214,85
T02313,2024-04-06 08:00:00,Store_1,P017,Product_P010,Electronics,1,1682.29,Wallet,C1523,105
T02314,2024-04-06 09:00:00,Store_2,P036,Product_P019,Stationery,1,1486.29,Cash,C1001,34
T02315,2024-04-06 10:00:00,Store_2,P040,Product_P028,Stationery,2,1596.57,Wallet,C1874,35
T02316,2024-04-06 11:00:00,Store_2,P049,Product_P017,Electronics,1,480.35,Wallet,C1660,109
T02317,2024-04-06 12:00:00,Store_5,P035,Product_P028,Stationery,1,1314.7,UPI,C1653,90
T02318,2024-04-06 13:00:00,Store_4,P017,Product_P019,Electronics,2,100.56,Wallet,C1801,36
T02319,2024-04-06 14:00:00,Store_4,P041,Product_P037,Home,3,1704.05,UPI,C1206,189
T02320,2024-04-06 15:00:00,Store_3,P002,Product_P023,Clothing,4,1904.53,Cash,C1340,72
T02321,2024-04-06 16:00:00,Store_2,P013,Product_P020,Groceries,1,1341.14,Card,C1703,95
T02322,2024-04-06 17:00:00,Store_5,P002,Product_P013,Stationery,1,1049.71,Card,C1406,127
T02323,2024-04-06 18:00:00,Store_5,P028,Product_P013,Stationery,2,1465.18,Card,C1852,182
T02324,2024-04-06 19:00:00,Store_4,P043,Product_P043,Home,4,686.4,Card,C1305,195
T02325,2024-04-06 20:00:00,Store_2,P026,Product_P011,Stationery,4,1271.46,Card,C1506,47
T02326,2024-04-06 21:00:00,Store_3,P022,Product_P048,Electronics,1,1452.0,Card,C1909,172
T02327,2024-04-06 22:00:00,Store_2,P047,Product_P015,Electronics,2,328.23,Wallet,C1468,55
T02328,2024-04-06 23:00:00,Store_1,P043,Product_P017,Clothing,3,323.13,Wallet,C1763,136
T02329,2024-04-07 00:00:00,Store_2,P003,Product_P050,Clothing,4,1446.47,Card,C1715,80
T02330,2024-04-07 01:00:00,Store_1,P035,Product_P028,Clothing,3,891.98,Cash,C1873,140
T02331,2024-04-07 02:00:00,Store_1,P012,Product_P019,Electronics,2,1783.94,Cash,C1557,143
T02332,2024-04-07 03:00:00,Store_3,P024,Product_P004,Clothing,3,658.28,Wallet,C1885,22
T02333,2024-04-07 04:00:00,Store_4,P005,Product_P022,Clothing,2,132.74,Wallet,C1494,183
T02334,2024-04-07 05:00:00,Store_2,P020,Product_P022,Electronics,1,1317.26,Card,C1260,99
T02335,2024-04-07 06:00:00,Store_1,P039,Product_P037,Home,3,1384.27,Cash,C1577,121
T02336,2024-04-07 07:00:00,Store_2,P039,Product_P039,Stationery,1,1129.5,UPI,C1661,42
T02337,2024-04-07 08:00:00,Store_4,P013,Product_P034,Groceries,1,1382.5,Card,C1581,71
T02338,2024-04-07 09:00:00,Store_4,P041,Product_P033,Electronics,2,1071.32,Wallet,C1363,72
T02339,2024-04-07 10:00:00,Store_5,P045,Product_P044,Electronics,3,1400.63,Wallet,C1513,65
T02340,2024-04-07 11:00:00,Store_4,P012,Product_P042,Groceries,4,135.68,Wallet,C1540,48
T02341,2024-04-07 12:00:00,Store_3,P013,Product_P040,Groceries,3,768.37,UPI,C1767,69
T02342,2024-04-07 13:00:00,Store_1,P010,Product_P033,Clothing,4,461.09,Cash,C1572,114
T02343,2024-04-07 14:00:00,Store_5,P033,Product_P012,Groceries,1,243.69,Wallet,C1611,136
T02344,2024-04-07 15:00:00,Store_3,P040,Product_P002,Stationery,1,506.48,Card,C1895,92
T02345,2024-04-07 16:00:00,Store_2,P016,Product_P028,Stationery,2,423.06,UPI,C1454,161
T02346,2024-04-07 17:00:00,Store_1,P045,Product_P010,Stationery,4,1947.61,Cash,C1143,187
T02347,2024-04-07 18:00:00,Store_4,P035,Product_P022,Stationery,3,608.76,Card,C1191,114
T02348,2024-04-07 19:00:00,Store_1,P003,Product_P017,Stationery,2,500.37,Card,C1864,170
T02349,2024-04-07 20:00:00,Store_2,P005,Product_P026,Clothing,2,1678.01,UPI,C1352,83
T02350,2024-04-07 21:00:00,Store_5,P026,Product_P003,Electronics,2,867.28,UPI,C1781,144
T02351,2024-04-07 22:00:00,Store_5,P011,Product_P007,Groceries,3,871.86,UPI,C1298,183
T02352,2024-04-07 23:00:00,Store_5,P007,Product_P044,Electronics,2,915.0,Wallet,C1459,131
T02353,2024-04-08 00:00:00,Store_4,P010,Product_P008,Groceries,3,862.24,Cash,C1426,71
T02354,2024-04-08 01:00:00,Store_3,P042,Product_P020,Clothing,2,686.8,Wallet,C1837,10
T02355,2024-04-08 02:00:00,Store_3,P034,Product_P012,Clothing,4,608.36,UPI,C1822,88
T02356,2024-04-08 03:00:00,Store_1,P003,Product_P035,Home,1,1769.82,UPI,C1715,127
T02357,2024-04-08 04:00:00,Store_4,P008,Product_P017,Home,4,365.33,UPI,C1756,74
T02358,2024-04-08 05:00:00,Store_5,P031,Product_P028,Clothing,4,403.07,Wallet,C1030,182
T02359,2024-04-08 06:00:00,Store_5,P011,Product_P041,Clothing,2,1164.85,Card,C1331,192
T02360,2024-04-08 07:00:00,Store_2,P045,Product_P010,Groceries,4,720.13,UPI,C1969,75
T02361,2024-04-08 08:00:00,Store_2,P007,Product_P022,Clothing,4,871.98,Wallet,C1935,76
T02362,2024-04-08 09:00:00,Store_5,P045,Product_P038,Electronics,4,1622.77,UPI,C1410,109
T02363,2024-04-08 10:00:00,Store_5,P002,Product_P033,Groceries,2,1812.08,Wallet,C1051,63
T02364,2024-04-08 11:00:00,Store_4,P006,Product_P022,Clothing,3,1591.58,Cash,C1383,130
T02365,2024-04-08 12:00:00,Store_3,P041,Product_P044,Groceries,1,508.11,Cash,C1242,109
T02366,2024-04-08 13:00:00,Store_2,P032,Product_P037,Groceries,1,1960.94,Wallet,C1774,191
T02367,2024-04-08 14:00:00,Store_3,P020,Product_P013,Stationery,3,758.19,UPI,C1685,112
T02368,2024-04-08 15:00:00,Store_4,P034,Product_P027,Home,3,379.68,Wallet,C1611,189
T02369,2024-04-08 16:00:00,Store_5,P050,Product_P015,Groceries,4,1024.02,Cash,C1416,191
T02370,2024-04-08 17:00:00,Store_3,P016,Product_P022,Groceries,1,1464.31,Wallet,C1474,174
T02371,2024-04-08 18:00:00,Store_5,P025,Product_P030,Stationery,3,212.38,Cash,C1391,117
T02372,2024-04-08 19:00:00,Store_5,P012,Product_P043,Clothing,4,1286.86,Cash,C1388,21
T02373,2024-04-08 20:00:00,Store_1,P007,Product_P040,Groceries,1,1723.25,Card,C1572,196
T02374,2024-04-08 21:00:00,Store_3,P039,Product_P037,Stationery,2,560.47,UPI,C1967,157
T02375,2024-04-08 22:00:00,Store_3,P017,Product_P034,Electronics,2,1401.59,Wallet,C1871,96
T02376,2024-04-08 23:00:00,Store_5,P045,Product_P044,Stationery,1,829.82,UPI,C1699,95
T02377,2024-04-09 00:00:00,Store_4,P011,Product_P034,Home,1,857.56,UPI,C1468,41
T02378,2024-04-09 01:00:00,Store_1,P006,Product_P048,Home,2,597.59,Cash,C1407,80
T02379,2024-04-09 02:00:00,Store_5,P023,Product_P035,Clothing,2,1267.57,Cash,C1518,53
T02380,2024-04-09 03:00:00,Store_2,P027,Product_P042,Clothing,1,753.95,Wallet,C1188,75
T02381,2024-04-09 04:00:00,Store_2,P046,Product_P019,Home,4,1670.26,Wallet,C1594,87
T02382,2024-04-09 05:00:00,Store_1,P006,Product_P008,Home,3,1927.67,Wallet,C1350,64
T02383,2024-04-09 06:00:00,Store_4,P038,Product_P039,Groceries,3,1873.42,Cash,C1931,25
T02384,2024-04-09 07:00:00,Store_5,P002,Product_P033,Home,1,368.1,Card,C1282,97
T02385,2024-04-09 08:00:00,Store_3,P022,Product_P044,Clothing,3,77.67,Wallet,C1635,80
T02386,2024-04-09 09:00:00,Store_1,P020,Product_P028,Home,2,905.01,Cash,C1156,77
T02387,2024-04-09 10:00:00,Store_4,P025,Product_P037,Clothing,2,1471.32,Card,C1598,189
T02388,2024-04-09 11:00:00,Store_3,P015,Product_P048,Electronics,3,1956.04,UPI,C1147,133
T02389,2024-04-09 12:00:00,Store_2,P049,Product_P025,Home,1,1577.67,Cash,C1069,174
T02390,2024-04-09 13:00:00,Store_2,P029,Product_P036,Clothing,2,1182.07,Wallet,C1971,183
T02391,2024-04-09 14:00:00,Store_3,P008,Product_P017,Stationery,4,101.39,Wallet,C1369,178
T02392,2024-04-09 15:00:00,Store_1,P037,Product_P024,Groceries,4,1659.8,Card,C1587,142
T02393,2024-04-09 16:00:00,Store_2,P049,Product_P021,Clothing,2,395.43,Card,C1625,14
T02394,2024-04-09 17:00:00,Store_5,P033,Product_P002,Home,2,158.43,Cash,C1514,134
T02395,2024-04-09 18:00:00,Store_3,P022,Product_P031,Home,3,1708.2,Card,C1233,140
T02396,2024-04-09 19:00:00,Store_3,P050,Product_P044,Electronics,1,1154.19,Cash,C1678,145
T02397,2024-04-09 20:00:00,Store_2,P047,Product_P033,Stationery,3,300.68,Card,C1610,163
T02398,2024-04-09 21:00:00,Store_1,P005,Product_P030,Clothing,1,803.76,UPI,C1635,83
T02399,2024-04-09 22:00:00,Store_5,P039,Product_P012,Stationery,4,216.81,Wallet,C1466,134
T02400,2024-04-09 23:00:00,Store_1,P018,Product_P044,Electronics,4,1294.12,Wallet,C1556,107
T02401,2024-04-10 00:00:00,Store_4,P038,Product_P012,Groceries,1,600.73,UPI,C1893,132
T02402,2024-04-10 01:00:00,Store_4,P037,Product_P049,Stationery,3,1738.88,Wallet,C1835,109
T02403,2024-04-10 02:00:00,Store_2,P030,Product_P024,Electronics,2,747.7,Wallet,C1286,62
T02404,2024-04-10 03:00:00,Store_2,P031,Product_P024,Clothing,1,1014.54,Wallet,C1617,85
T02405,2024-04-10 04:00:00,Store_2,P010,Product_P011,Groceries,3,173.87,Wallet,C1293,137
T02406,2024-04-10 05:00:00,Store_4,P015,Product_P013,Home,4,587.41,UPI,C1480,166
T02407,2024-04-10 06:00:00,Store_1,P042,Product_P027,Electronics,2,1369.7,Cash,C1133,23
T02408,2024-04-10 07:00:00,Store_1,P048,Product_P008,Home,4,1485.71,Wallet,C1007,14
T02409,2024-04-10 08:00:00,Store_2,P044,Product_P010,Groceries,1,523.5,UPI,C1027,121
T02410,2024-04-10 09:00:00,Store_5,P018,Product_P008,Electronics,4,1032.45,Wallet,C1782,36
T02411,2024-04-10 10:00:00,Store_1,P023,Product_P020,Electronics,4,1644.19,UPI,C1734,134
T02412,2024-04-10 11:00:00,Store_4,P033,Product_P008,Groceries,1,790.82,UPI,C1519,38
T02413,2024-04-10 12:00:00,Store_3,P016,Product_P009,Clothing,2,310.85,Cash,C1309,12
T02414,2024-04-10 13:00:00,Store_3,P038,Product_P007,Electronics,1,892.15,Card,C1645,167
T02415,2024-04-10 14:00:00,Store_3,P035,Product_P014,Groceries,3,1221.23,Cash,C1540,146
T02416,2024-04-10 15:00:00,Store_5,P034,Product_P028,Stationery,1,64.43,Cash,C1626,10
T02417,2024-04-10 16:00:00,Store_2,P028,Product_P002,Home,1,729.71,Wallet,C1493,32
T02418,2024-04-10 17:00:00,Store_4,P002,Product_P043,Electronics,2,1234.5,UPI,C1033,76
T02419,2024-04-10 18:00:00,Store_5,P030,Product_P008,Stationery,3,1906.23,Card,C1006,169
T02420,2024-04-10 19:00:00,Store_4,P013,Product_P013,Electronics,4,846.67,UPI,C1039,15
T02421,2024-04-10 20:00:00,Store_4,P041,Product_P021,Clothing,4,367.8,Wallet,C1329,58
T02422,2024-04-10 21:00:00,Store_2,P016,Product_P047,Groceries,4,1091.73,UPI,C1908,152
T02423,2024-04-10 22:00:00,Store_3,P005,Product_P028,Electronics,4,607.22,Wallet,C1061,195
T02424,2024-04-10 23:00:00,Store_2,P028,Product_P035,Groceries,2,468.82,Cash,C1085,190
T02425,2024-04-11 00:00:00,Store_5,P039,Product_P023,Electronics,3,1201.29,Cash,C1724,39
T02426,2024-04-11 01:00:00,Store_5,P045,Product_P046,Clothing,2,1835.97,Wallet,C1115,49
T02427,2024-04-11 02:00:00,Store_5,P020,Product_P015,Clothing,1,1678.69,Cash,C1576,196
T02428,2024-04-11 03:00:00,Store_2,P024,Product_P002,Stationery,3,405.47,UPI,C1296,72
T02429,2024-04-11 04:00:00,Store_4,P027,Product_P012,Clothing,3,1543.46,Card,C1378,57
T02430,2024-04-11 05:00:00,Store_4,P030,Product_P036,Groceries,4,498.24,Card,C1681,133
T02431,2024-04-11 06:00:00,Store_1,P045,Product_P003,Clothing,4,616.87,UPI,C1627,77
T02432,2024-04-11 07:00:00,Store_5,P027,Product_P005,Electronics,4,1844.1,Card,C1321,144
T02433,2024-04-11 08:00:00,Store_4,P026,Product_P003,Clothing,4,1826.55,UPI,C1627,184
T02434,2024-04-11 09:00:00,Store_1,P007,Product_P047,Groceries,1,378.83,Wallet,C1732,52
T02435,2024-04-11 10:00:00,Store_4,P042,Product_P019,Electronics,4,175.17,Card,C1394,153
T02436,2024-04-11 11:00:00,Store_5,P047,Product_P002,Stationery,2,621.58,Wallet,C1356,31
T02437,2024-04-11 12:00:00,Store_3,P038,Product_P044,Stationery,3,1184.46,Wallet,C1561,72
T02438,2024-04-11 13:00:00,Store_5,P005,Product_P037,Stationery,1,1759.94,UPI,C1838,183
T02439,2024-04-11 14:00:00,Store_2,P023,Product_P017,Electronics,1,281.73,Card,C1418,182
T02440,2024-04-11 15:00:00,Store_4,P028,Product_P014,Stationery,3,859.17,Cash,C1477,50
T02441,2024-04-11 16:00:00,Store_4,P034,Product_P028,Clothing,3,579.91,Cash,C1335,162
T02442,2024-04-11 17:00:00,Store_2,P015,Product_P027,Electronics,3,79.11,Cash,C1590,59
T02443,2024-04-11 18:00:00,Store_2,P032,Product_P010,Electronics,1,1587.47,Cash,C1999,76
T02444,2024-04-11 19:00:00,Store_3,P026,Product_P003,Electronics,2,1635.9,UPI,C1019,189
T02445,2024-04-11 20:00:00,Store_4,P048,Product_P036,Home,2,481.4,Wallet,C1411,95
T02446,2024-04-11 21:00:00,Store_4,P031,Product_P038,Groceries,3,344.92,Card,C1890,168
T02447,2024-04-11 22:00:00,Store_3,P019,Product_P025,Home,1,331.89,UPI,C1548,46
T02448,2024-04-11 23:00:00,Store_1,P009,Product_P022,Home,4,954.7,Cash,C1258,159
T02449,2024-04-12 00:00:00,Store_3,P029,Product_P048,Home,1,530.67,Card,C1604,36
T02450,2024-04-12 01:00:00,Store_5,P039,Product_P039,Groceries,3,1047.14,UPI,C1698,129
T02451,2024-04-12 02:00:00,Store_4,P004,Product_P047,Home,1,800.46,Wallet,C1356,139
T02452,2024-04-12 03:00:00,Store_2,P003,Product_P030,Stationery,1,461.24,Cash,C1200,31
T02453,2024-04-12 04:00:00,Store_5,P029,Product_P021,Electronics,1,1514.82,Card,C1410,190
T02454,2024-04-12 05:00:00,Store_4,P011,Product_P030,Electronics,4,343.21,Card,C1287,26
T02455,2024-04-12 06:00:00,Store_3,P033,Product_P028,Clothing,3,1607.86,Cash,C1047,121
T02456,2024-04-12 07:00:00,Store_5,P038,Product_P031,Stationery,3,1144.82,Wallet,C1764,134
T02457,2024-04-12 08:00:00,Store_4,P011,Product_P026,Groceries,3,1672.47,Cash,C1557,65
T02458,2024-04-12 09:00:00,Store_1,P027,Product_P043,Electronics,2,59.28,Wallet,C1369,168
T02459,2024-04-12 10:00:00,Store_1,P033,Product_P022,Home,2,1510.92,Card,C1230,52
T02460,2024-04-12 11:00:00,Store_2,P021,Product_P021,Clothing,3,150.46,Cash,C1094,130
T02461,2024-04-12 12:00:00,Store_4,P039,Product_P001,Clothing,1,1902.69,Wallet,C1302,190
T02462,2024-04-12 13:00:00,Store_1,P031,Product_P037,Electronics,1,1420.34,Wallet,C1217,142
T02463,2024-04-12 14:00:00,Store_3,P038,Product_P013,Stationery,3,674.34,UPI,C1551,139
T02464,2024-04-12 15:00:00,Store_4,P046,Product_P021,Clothing,4,673.71,Wallet,C1386,130
T02465,2024-04-12 16:00:00,Store_3,P002,Product_P046,Electronics,4,1729.91,Cash,C1714,196
T02466,2024-04-12 17:00:00,Store_3,P027,Product_P009,Stationery,1,1810.54,Cash,C1627,141
T02467,2024-04-12 18:00:00,Store_1,P036,Product_P017,Electronics,1,1788.57,Wallet,C1924,171
T02468,2024-04-12 19:00:00,Store_4,P011,Product_P047,Electronics,2,1627.04,Cash,C1090,121
T02469,2024-04-12 20:00:00,Store_5,P047,Product_P021,Stationery,4,1647.11,Card,C1057,143
T02470,2024-04-12 21:00:00,Store_1,P018,Product_P031,Stationery,1,1166.9,Card,C1433,195
T02471,2024-04-12 22:00:00,Store_1,P001,Product_P039,Stationery,1,105.05,Cash,C1521,184
T02472,2024-04-12 23:00:00,Store_4,P035,Product_P022,Electronics,3,219.21,Wallet,C1767,14
T02473,2024-04-13 00:00:00,Store_4,P035,Product_P012,Clothing,2,1316.63,Card,C1828,70
T02474,2024-04-13 01:00:00,Store_3,P031,Product_P006,Groceries,4,832.27,Wallet,C1760,65
T02475,2024-04-13 02:00:00,Store_4,P028,Product_P016,Groceries,4,1156.25,Cash,C1482,111
T02476,2024-04-13 03:00:00,Store_3,P039,Product_P026,Electronics,2,500.6,UPI,C1366,172
T02477,2024-04-13 04:00:00,Store_1,P001,Product_P005,Electronics,1,1316.36,Card,C1888,128
T02478,2024-04-13 05:00:00,Store_2,P025,Product_P009,Clothing,4,523.52,Cash,C1828,22
T02479,2024-04-13 06:00:00,Store_5,P043,Product_P046,Stationery,4,948.58,Card,C1406,35
T02480,2024-04-13 07:00:00,Store_1,P038,Product_P040,Electronics,4,983.5,Wallet,C1517,73
T02481,2024-04-13 08:00:00,Store_4,P020,Product_P014,Home,3,396.45,UPI,C1330,148
T02482,2024-04-13 09:00:00,Store_5,P003,Product_P044,Stationery,2,1758.61,UPI,C1699,71
T02483,2024-04-13 10:00:00,Store_2,P002,Product_P042,Electronics,4,1075.35,Cash,C1234,184
T02484,2024-04-13 11:00:00,Store_2,P018,Product_P030,Home,2,1740.23,Card,C1882,133
T02485,2024-04-13 12:00:00,Store_3,P044,Product_P026,Clothing,1,561.94,UPI,C1410,79
T02486,2024-04-13 13:00:00,Store_5,P010,Product_P045,Home,2,386.06,Card,C1182,84
T02487,2024-04-13 14:00:00,Store_3,P005,Product_P029,Electronics,3,85.13,Wallet,C1286,195
T02488,2024-04-13 15:00:00,Store_1,P009,Product_P019,Groceries,3,233.04,Wallet,C1122,19
T02489,2024-04-13 16:00:00,Store_5,P002,Product_P047,Electronics,2,337.57,Cash,C1157,153
T02490,2024-04-13 17:00:00,Store_1,P034,Product_P008,Groceries,3,203.77,UPI,C1322,21
T02491,2024-04-13 18:00:00,Store_3,P038,Product_P023,Clothing,4,1798.91,UPI,C1012,97
T02492,2024-04-13 19:00:00,Store_5,P031,Product_P042,Clothing,3,1827.3,Card,C1826,59
T02493,2024-04-13 20:00:00,Store_3,P010,Product_P035,Stationery,1,1877.86,Wallet,C1565,152
T02494,2024-04-13 21:00:00,Store_5,P050,Product_P031,Stationery,2,1921.73,UPI,C1871,68
T02495,2024-04-13 22:00:00,Store_3,P012,Product_P035,Groceries,2,1009.08,Cash,C1788,71
T02496,2024-04-13 23:00:00,Store_2,P036,Product_P032,Groceries,1,1083.55,Cash,C1554,81
T02497,2024-04-14 00:00:00,Store_3,P021,Product_P005,Clothing,1,305.12,UPI,C1778,199
T02498,2024-04-14 01:00:00,Store_2,P049,Product_P016,Home,1,317.25,Cash,C1620,59
T02499,2024-04-14 02:00:00,Store_3,P047,Product_P017,Groceries,1,1556.88,UPI,C1834,63
T02500,2024-04-14 03:00:00,Store_5,P006,Product_P032,Groceries,4,1718.67,UPI,C1677,63
T02501,2024-04-14 04:00:00,Store_5,P048,Product_P038,Home,3,1580.19,UPI,C1862,165
T02502,2024-04-14 05:00:00,Store_5,P049,Product_P032,Stationery,3,1677.42,UPI,C1919,113
T02503,2024-04-14 06:00:00,Store_4,P003,Product_P020,Stationery,4,589.31,Card,C1617,60
T02504,2024-04-14 07:00:00,Store_1,P010,Product_P048,Groceries,1,958.83,UPI,C1562,83
T02505,2024-04-14 08:00:00,Store_5,P005,Product_P002,Stationery,2,945.44,Cash,C1203,170
T02506,2024-04-14 09:00:00,Store_2,P046,Product_P020,Stationery,2,1990.8,Wallet,C1956,138
T02507,2024-04-14 10:00:00,Store_5,P026,Product_P047,Stationery,2,1900.9,Card,C1301,94
T02508,2024-04-14 11:00:00,Store_4,P021,Product_P018,Clothing,1,1217.05,Wallet,C1042,78
T02509,2024-04-14 12:00:00,Store_2,P045,Product_P001,Electronics,4,319.05,Wallet,C1794,138
T02510,2024-04-14 13:00:00,Store_4,P026,Product_P029,Groceries,4,554.26,Wallet,C1596,126
T02511,2024-04-14 14:00:00,Store_2,P038,Product_P029,Groceries,4,759.34,Wallet,C1728,64
T02512,2024-04-14 15:00:00,Store_3,P044,Product_P019,Clothing,3,1752.76,Wallet,C1669,94
T02513,2024-04-14 16:00:00,Store_1,P026,Product_P044,Electronics,3,382.73,Cash,C1861,98
T02514,2024-04-14 17:00:00,Store_1,P008,Product_P040,Electronics,3,478.51,UPI,C1505,182
T02515,2024-04-14 18:00:00,Store_4,P005,Product_P006,Clothing,3,731.3,Cash,C1638,82
T02516,2024-04-14 19:00:00,Store_1,P015,Product_P044,Home,2,1857.47,Card,C1190,89
T02517,2024-04-14 20:00:00,Store_4,P016,Product_P039,Home,2,1032.43,Cash,C1777,177
T02518,2024-04-14 21:00:00,Store_4,P001,Product_P050,Electronics,4,1311.33,Card,C1898,119
T02519,2024-04-14 22:00:00,Store_4,P016,Product_P046,Home,3,805.09,UPI,C1972,70
T02520,2024-04-14 23:00:00,Store_1,P037,Product_P008,Home,4,417.62,Wallet,C1059,173
T02521,2024-04-15 00:00:00,Store_4,P003,Product_P024,Home,1,484.46,UPI,C1794,112
T02522,2024-04-15 01:00:00,Store_1,P047,Product_P020,Electronics,3,1615.21,Cash,C1465,122
T02523,2024-04-15 02:00:00,Store_4,P031,Product_P014,Home,3,1792.29,Cash,C1378,161
T02524,2024-04-15 03:00:00,Store_5,P013,Product_P005,Groceries,4,1011.5,UPI,C1428,89
T02525,2024-04-15 04:00:00,Store_4,P016,Product_P041,Electronics,4,746.14,UPI,C1061,151
T02526,2024-04-15 05:00:00,Store_2,P043,Product_P040,Clothing,1,1625.28,Cash,C1919,121
T02527,2024-04-15 06:00:00,Store_4,P021,Product_P034,Home,4,1362.53,UPI,C1301,107
T02528,2024-04-15 07:00:00,Store_3,P002,Product_P016,Stationery,3,129.7,Card,C1637,97
T02529,2024-04-15 08:00:00,Store_4,P027,Product_P045,Electronics,2,733.94,Card,C1973,109
T02530,2024-04-15 09:00:00,Store_2,P038,Product_P007,Clothing,1,1380.24,Cash,C1998,129
T02531,2024-04-15 10:00:00,Store_2,P026,Product_P016,Groceries,1,1168.68,Cash,C1171,138
T02532,2024-04-15 11:00:00,Store_1,P038,Product_P007,Clothing,3,1957.23,UPI,C1504,56
T02533,2024-04-15 12:00:00,Store_5,P046,Product_P027,Home,2,1738.92,UPI,C1062,158
T02534,2024-04-15 13:00:00,Store_4,P025,Product_P014,Stationery,4,166.49,Wallet,C1771,48
T02535,2024-04-15 14:00:00,Store_1,P011,Product_P014,Home,4,1465.25,Card,C1015,12
T02536,2024-04-15 15:00:00,Store_5,P008,Product_P044,Clothing,2,705.84,Cash,C1690,153
T02537,2024-04-15 16:00:00,Store_4,P008,Product_P033,Electronics,2,1380.06,Cash,C1841,77
T02538,2024-04-15 17:00:00,Store_3,P033,Product_P033,Stationery,3,1253.59,Cash,C1879,163
T02539,2024-04-15 18:00:00,Store_4,P007,Product_P044,Stationery,4,1030.95,Cash,C1100,191
